movie_id,movie_rating_avg,movie_rating_no,movie_title,movie_year,user_rated_day,user_rated_month,user_rated_year,user_rating,user_url
201190,"6,6",127 410,Wonder Woman,2017,9,2,2020,6,https://www.filmweb.pl/user/Rafciox/films?page=1
176653,"5,8",22 142,"Gambit, czyli jak ograć króla",2012,18,4,2014,4,https://www.filmweb.pl/user/AoiYuno/films?page=24
719676,"7,3",54 775,Światło między oceanami,2016,5,1,2018,7,https://www.filmweb.pl/user/Frania2506/films?page=1
712896,"7,2",169 662,Nowy początek,2016,9,12,2017,8,https://www.filmweb.pl/user/Frania2506/films?page=1
644476,"7,2",2 403,5 rozbitych kamer,2011,5,12,2017,8,https://www.filmweb.pl/user/Frania2506/films?page=1
765557,"6,5",10 957,Mary Poppins powraca,2018,6,2,2020,7,https://www.filmweb.pl/user/Anmari_21/films?page=1
808863,"7,8",116 672,Boże Ciało,2019,6,2,2020,9,https://www.filmweb.pl/user/Anmari_21/films?page=1
743825,"8,2",30 696,Klaus,2019,6,2,2020,8,https://www.filmweb.pl/user/Anmari_21/films?page=1
1502,"7,6",339 465,Hannibal,2001,2,1,2018,6,https://www.filmweb.pl/user/baktan/films?page=1
734,"7,7",192 501,Łowca androidów,1982,2,1,2018,6,https://www.filmweb.pl/user/baktan/films?page=1
123383,"7,7",481 899,Ciekawy przypadek Benjamina Buttona,2008,2,1,2018,6,https://www.filmweb.pl/user/baktan/films?page=1
772700,"8,1",89 411,Najlepszy,2017,3,6,2018,8,https://www.filmweb.pl/user/gvbumm/films?page=1
627478,"6,2",10 717,Wielkie nadzieje,2012,24,2,2017,7,https://www.filmweb.pl/user/gvbumm/films?page=1
394398,"7,8",140 240,Wielki Mike. The Blind Side,2009,29,1,2017,10,https://www.filmweb.pl/user/gvbumm/films?page=1
629797,"7,3",71 751,Dla ciebie wszystko,2014,27,3,2016,9,https://www.filmweb.pl/user/amla34/films?page=1
682170,"7,7",205 903,W głowie się nie mieści,2015,27,3,2016,9,https://www.filmweb.pl/user/amla34/films?page=1
1313,"8,0",32 869,Kabaret,1972,21,4,2019,7,https://www.filmweb.pl/user/la_sandia/films?page=1
1042,"7,9",76 164,Absolwent,1967,21,4,2019,7,https://www.filmweb.pl/user/la_sandia/films?page=1
812823,"6,2",24 391,Ptaki Nocy (i fantastyczna emancypacja pewnej Harley Quinn),2020,8,2,2020,7,https://www.filmweb.pl/user/Rafciox/films?page=1
683180,"7,3",156 746,Furia,2014,3,2,2020,7,https://www.filmweb.pl/user/Rafciox/films?page=1
539270,"7,8",314 509,Jak zostać królem,2010,18,4,2014,7,https://www.filmweb.pl/user/AoiYuno/films?page=24
100562,"6,8",149 557,Bridget Jones: W pogoni za rozumem,2004,18,4,2014,7,https://www.filmweb.pl/user/AoiYuno/films?page=24
125703,"6,5",19 155,Rodzinny dom wariatów,2005,17,4,2014,7,https://www.filmweb.pl/user/AoiYuno/films?page=24
736182,"7,6",110 514,Manchester by the Sea,2016,27,11,2017,8,https://www.filmweb.pl/user/Frania2506/films?page=1
449118,"6,7",7 346,Klasa,2008,10,11,2017,6,https://www.filmweb.pl/user/Frania2506/films?page=1
604642,"6,7",2 810,"Zbyt wielcy, by upaść",2011,3,11,2017,7,https://www.filmweb.pl/user/Frania2506/films?page=1
776316,"7,4",66 653,Król Lew,2019,6,2,2020,8,https://www.filmweb.pl/user/Anmari_21/films?page=1
790542,"8,1",133 403,Avengers: Koniec gry,2019,6,2,2020,8,https://www.filmweb.pl/user/Anmari_21/films?page=1
494538,"5,7",151 391,"Saga ""Zmierzch"": Zaćmienie",2010,19,4,2020,4,https://www.filmweb.pl/user/mike9990/films?page=1
426597,"7,7",429 206,Wilk z Wall Street,2013,2,1,2018,4,https://www.filmweb.pl/user/baktan/films?page=1
682170,"7,7",205 903,W głowie się nie mieści,2015,2,1,2018,6,https://www.filmweb.pl/user/baktan/films?page=1
40252,"7,8",494 218,Efekt motyla,2004,2,1,2018,7,https://www.filmweb.pl/user/baktan/films?page=1
723705,"7,5",166 438,Zanim się pojawiłeś,2016,16,10,2016,9,https://www.filmweb.pl/user/gvbumm/films?page=1
666170,"7,4",160 757,"Love, Rosie",2014,4,7,2016,10,https://www.filmweb.pl/user/gvbumm/films?page=1
493235,"6,7",79 833,Oświadczyny po irlandzku,2010,27,3,2016,8,https://www.filmweb.pl/user/amla34/films?page=1
704026,"7,2",178 999,Praktykant,2015,27,3,2016,8,https://www.filmweb.pl/user/amla34/films?page=1
563139,"7,2",158 604,I że cię nie opuszczę,2012,27,3,2016,9,https://www.filmweb.pl/user/amla34/films?page=1
704635,"7,5",98 003,Vaiana: Skarb oceanu,2016,21,4,2019,7,https://www.filmweb.pl/user/la_sandia/films?page=1
763312,"7,4",113 851,Sztuka kochania. Historia Michaliny Wisłockiej,2017,13,4,2019,7,https://www.filmweb.pl/user/la_sandia/films?page=1
325418,"6,9",221 873,Thor,2011,5,4,2019,6,https://www.filmweb.pl/user/la_sandia/films?page=1
37563,"7,4",103 642,Bad Boys II,2003,3,2,2020,6,https://www.filmweb.pl/user/Rafciox/films?page=1
1040,"7,4",161 965,Bad Boys,1995,29,1,2020,6,https://www.filmweb.pl/user/Rafciox/films?page=1
550470,"6,3",18 715,Zombieland: Kulki w łeb,2019,29,1,2020,7,https://www.filmweb.pl/user/Rafciox/films?page=1
6531,"7,9",266 208,Jak rozpętałem drugą wojnę światową,1969,16,4,2020,9,https://www.filmweb.pl/user/tysia_206/films?page=1
273355,"6,5",39 298,"A właśnie, że tak!",2007,17,4,2014,6,https://www.filmweb.pl/user/AoiYuno/films?page=24
566646,"6,5",174 628,Projekt X,2012,17,4,2014,1,https://www.filmweb.pl/user/AoiYuno/films?page=24
632733,"7,5",36 957,Toy Story 4,2019,6,2,2020,7,https://www.filmweb.pl/user/Anmari_21/films?page=1
736723,"7,1",32 950,Kraina lodu II,2019,6,2,2020,7,https://www.filmweb.pl/user/Anmari_21/films?page=1
816979,"7,8",78 806,Na noże,2019,6,2,2020,7,https://www.filmweb.pl/user/Anmari_21/films?page=1
635169,"7,4",90 536,Układ zamknięty,2013,13,4,2020,7,https://www.filmweb.pl/user/mike9990/films?page=1
846162,"4,4",31 755,Bad Boy,2020,13,4,2020,3,https://www.filmweb.pl/user/mike9990/films?page=1
816980,"7,7",54 971,1917,2019,12,4,2020,7,https://www.filmweb.pl/user/mike9990/films?page=1
119514,"8,0",102 422,Pan od muzyki,2004,2,1,2018,8,https://www.filmweb.pl/user/baktan/films?page=1
375629,"7,9",346 680,Interstellar,2014,2,1,2018,6,https://www.filmweb.pl/user/baktan/films?page=1
33295,"7,5",230 151,Szkoła uczuć,2002,4,7,2016,9,https://www.filmweb.pl/user/gvbumm/films?page=1
627415,"7,5",92 973,Niech będzie teraz,2012,4,7,2016,9,https://www.filmweb.pl/user/gvbumm/films?page=1
572639,"7,6",137 986,Charlie,2012,4,7,2016,7,https://www.filmweb.pl/user/gvbumm/films?page=1
481963,"7,3",156 089,Wciąż ją kocham,2010,27,3,2016,8,https://www.filmweb.pl/user/amla34/films?page=1
809630,"8,2",177 459,Green Book,2018,5,4,2019,7,https://www.filmweb.pl/user/la_sandia/films?page=1
726490,"6,9",88 947,Kapitan Marvel,2019,10,3,2019,8,https://www.filmweb.pl/user/la_sandia/films?page=1
752260,"8,3",120 850,Coco,2017,20,2,2019,7,https://www.filmweb.pl/user/la_sandia/films?page=1
506934,"7,3",227 005,Wielki Gatsby,2013,28,1,2020,6,https://www.filmweb.pl/user/Rafciox/films?page=1
539161,"6,9",12 696,Bad Boys for Life,2020,28,1,2020,6,https://www.filmweb.pl/user/Rafciox/films?page=1
719889,"7,1",76 457,Player One,2018,23,1,2020,7,https://www.filmweb.pl/user/Rafciox/films?page=1
658802,"8,2",209 452,Przełęcz ocalonych,2016,16,4,2020,8,https://www.filmweb.pl/user/tysia_206/films?page=1
208,"8,4",270 783,Życie jest piękne,1997,16,4,2020,7,https://www.filmweb.pl/user/tysia_206/films?page=1
271956,"6,9",215 775,Katyń,2007,16,4,2020,7,https://www.filmweb.pl/user/tysia_206/films?page=1
606190,"4,3",69 475,Bejbi blues,2012,17,4,2014,1,https://www.filmweb.pl/user/AoiYuno/films?page=24
632560,"6,9",70 943,Pitch Perfect,2012,13,4,2014,7,https://www.filmweb.pl/user/AoiYuno/films?page=24
297156,"6,6",69 747,Prosto w serce,2007,13,4,2014,8,https://www.filmweb.pl/user/AoiYuno/films?page=24
804561,"7,3",141 570,Pewnego razu... w Hollywood,2019,6,2,2020,8,https://www.filmweb.pl/user/Anmari_21/films?page=1
817417,"7,8",62 487,Jojo Rabbit,2019,6,2,2020,8,https://www.filmweb.pl/user/Anmari_21/films?page=1
835083,"7,8",38 664,Jak zostałem gangsterem. Historia prawdziwa,2019,14,1,2020,8,https://www.filmweb.pl/user/Anmari_21/films?page=1
31294,"7,6",37 585,Klub winowajców,1985,12,4,2020,6,https://www.filmweb.pl/user/mike9990/films?page=1
842452,"4,0",68 024,365 dni,2020,9,4,2020,3,https://www.filmweb.pl/user/mike9990/films?page=1
703836,"7,9",239 355,Zwierzogród,2016,2,1,2018,7,https://www.filmweb.pl/user/baktan/films?page=1
1008,"8,0",158 810,Rain Man,1988,2,1,2018,8,https://www.filmweb.pl/user/baktan/films?page=1
1286,"8,1",114 792,Amadeusz,1984,2,1,2018,8,https://www.filmweb.pl/user/baktan/films?page=1
681825,"7,5",215 611,Gwiazd naszych wina,2014,4,7,2016,10,https://www.filmweb.pl/user/gvbumm/films?page=1
526137,"7,7",345 394,Czarny łabędź,2010,4,7,2016,8,https://www.filmweb.pl/user/gvbumm/films?page=1
401089,"7,7",341 212,Uprowadzona,2008,4,7,2016,9,https://www.filmweb.pl/user/gvbumm/films?page=1
619201,"8,0",178 240,Bohemian Rhapsody,2018,2,2,2019,7,https://www.filmweb.pl/user/la_sandia/films?page=1
685183,"7,7",152 740,Wielka Szóstka,2014,2,2,2019,8,https://www.filmweb.pl/user/la_sandia/films?page=1
764039,"7,7",107 251,Zimna wojna,2018,2,2,2019,7,https://www.filmweb.pl/user/la_sandia/films?page=1
834957,"6,5",21 244,Jumanji: Następny poziom,2019,17,1,2020,7,https://www.filmweb.pl/user/Rafciox/films?page=1
717250,"6,6",85 150,Jumanji: Przygoda w dżungli,2017,17,1,2020,6,https://www.filmweb.pl/user/Rafciox/films?page=1
549085,"6,7",84 913,Aquaman,2018,14,1,2020,7,https://www.filmweb.pl/user/Rafciox/films?page=1
637019,"6,4",159 248,Miasto 44,2014,16,4,2020,8,https://www.filmweb.pl/user/tysia_206/films?page=1
753082,"5,7",24 223,Amok,2017,16,4,2020,5,https://www.filmweb.pl/user/tysia_206/films?page=1
1188,"7,8",11 629,Ostatni dzwonek,1989,13,4,2014,9,https://www.filmweb.pl/user/AoiYuno/films?page=24
4340,"6,9",273 066,Dziennik Bridget Jones,2001,13,4,2014,7,https://www.filmweb.pl/user/AoiYuno/films?page=24
539509,"6,3",298 546,Sala samobójców,2011,13,4,2014,4,https://www.filmweb.pl/user/AoiYuno/films?page=24
818090,"7,4",89 032,Historia małżeńska,2019,14,1,2020,9,https://www.filmweb.pl/user/Anmari_21/films?page=1
810167,"8,4",221 672,Joker,2019,14,1,2020,9,https://www.filmweb.pl/user/Anmari_21/films?page=1
763312,"7,4",113 851,Sztuka kochania. Historia Michaliny Wisłockiej,2017,14,1,2020,9,https://www.filmweb.pl/user/Anmari_21/films?page=1
395787,"5,0",13 086,Hostel 3,2011,3,4,2020,4,https://www.filmweb.pl/user/mike9990/films?page=1
839870,"6,6",29 370,Platforma,2019,28,3,2020,6,https://www.filmweb.pl/user/mike9990/films?page=1
690820,"6,3",59 814,Pokot,2017,26,3,2020,6,https://www.filmweb.pl/user/mike9990/films?page=1
567127,"8,1",266 503,Służące,2011,2,1,2018,6,https://www.filmweb.pl/user/baktan/films?page=1
1093,"8,1",336 784,Zapach kobiety,1992,2,1,2018,7,https://www.filmweb.pl/user/baktan/films?page=1
1047,"8,2",654 521,Milczenie owiec,1991,2,1,2018,6,https://www.filmweb.pl/user/baktan/films?page=1
1262,"7,8",297 366,Stowarzyszenie Umarłych Poetów,1989,4,7,2016,7,https://www.filmweb.pl/user/gvbumm/films?page=1
731541,"7,9",181 258,Pokój,2015,4,7,2016,5,https://www.filmweb.pl/user/gvbumm/films?page=1
804895,"7,5",2 163,Over the Limit,2017,23,12,2018,7,https://www.filmweb.pl/user/la_sandia/films?page=1
700753,"7,2",2 958,Czy Noam Chomsky jest wysoki czy szczęśliwy?,2013,6,12,2018,7,https://www.filmweb.pl/user/la_sandia/films?page=1
720649,"4,3",3 624,The Grudge: Klątwa,2020,10,1,2020,7,https://www.filmweb.pl/user/Rafciox/films?page=1
659080,"6,5",62 255,Valerian i Miasto Tysiąca Planet,2017,5,1,2020,6,https://www.filmweb.pl/user/Rafciox/films?page=1
671050,"6,1",59 523,Gwiezdne wojny: Skywalker. Odrodzenie,2019,20,12,2019,9,https://www.filmweb.pl/user/Rafciox/films?page=1
832178,"7,5",5 649,Naprzód,2020,15,4,2020,8,https://www.filmweb.pl/user/tysia_206/films?page=1
34765,"7,0",19 606,Pinokio,1940,15,4,2020,8,https://www.filmweb.pl/user/tysia_206/films?page=1
34888,"6,9",214 777,Pojutrze,2004,13,4,2014,6,https://www.filmweb.pl/user/AoiYuno/films?page=24
1452,"5,7",63 572,W pustyni i w puszczy,2001,13,4,2014,1,https://www.filmweb.pl/user/AoiYuno/films?page=24
490788,"5,2",27 085,Nie bój się ciemności,2010,31,5,2019,1,https://www.filmweb.pl/user/Anmari_21/films?page=1
808691,"5,2",17 447,Velvet Buzzsaw,2019,31,5,2019,6,https://www.filmweb.pl/user/Anmari_21/films?page=1
814592,"6,1",42 623,Planeta Singli 3,2019,31,5,2019,6,https://www.filmweb.pl/user/Anmari_21/films?page=1
121935,"7,2",21 152,Przez ciemne zwierciadło,2006,23,3,2020,6,https://www.filmweb.pl/user/mike9990/films?page=1
842425,"4,4",65 087,W lesie dziś nie zaśnie nikt,2020,21,3,2020,5,https://www.filmweb.pl/user/mike9990/films?page=1
758909,"6,1",62 070,Jurassic World: Upadłe królestwo,2018,18,3,2020,5,https://www.filmweb.pl/user/mike9990/films?page=1
31864,"8,3",480 688,Piękny umysł,2001,2,1,2018,9,https://www.filmweb.pl/user/baktan/films?page=1
1019,"8,5",380 152,Lot nad kukułczym gniazdem,1975,2,1,2018,6,https://www.filmweb.pl/user/baktan/films?page=1
119514,"8,0",102 422,Pan od muzyki,2004,4,7,2016,9,https://www.filmweb.pl/user/gvbumm/films?page=1
882,"7,9",225 093,Przerwana lekcja muzyki,1999,4,7,2016,9,https://www.filmweb.pl/user/gvbumm/films?page=1
413911,"5,3",43 517,High School Musical 3: Ostatnia klasa,2008,15,5,2014,5,https://www.filmweb.pl/user/Xerej/films?page=18
736723,"7,1",32 950,Kraina lodu II,2019,24,11,2019,8,https://www.filmweb.pl/user/Rafciox/films?page=1
418952,"6,5",148 418,Salt,2010,2,11,2019,6,https://www.filmweb.pl/user/Rafciox/films?page=1
752144,"5,0",17 893,Emotki. Film,2017,15,4,2020,7,https://www.filmweb.pl/user/tysia_206/films?page=1
700242,"6,6",11 218,Grinch,2018,15,4,2020,8,https://www.filmweb.pl/user/tysia_206/films?page=1
664146,"7,2",12 135,Balerina,2016,15,4,2020,8,https://www.filmweb.pl/user/tysia_206/films?page=1
32727,"7,8",36 746,Dekalog I,1989,13,4,2014,8,https://www.filmweb.pl/user/AoiYuno/films?page=24
8684,"6,6",24 222,Piątek trzynastego,1980,13,4,2014,7,https://www.filmweb.pl/user/AoiYuno/films?page=24
188708,"5,9",76 752,Wzgórza mają oczy,2006,13,4,2014,6,https://www.filmweb.pl/user/AoiYuno/films?page=24
830631,"8,1",67 950,Tylko nie mów nikomu,2019,31,5,2019,8,https://www.filmweb.pl/user/Anmari_21/films?page=1
796158,"6,7",38 272,"Podły, okrutny, zły",2019,31,5,2019,7,https://www.filmweb.pl/user/Anmari_21/films?page=1
569550,"6,2",36 672,Tata kontra tata,2015,17,3,2020,5,https://www.filmweb.pl/user/mike9990/films?page=1
107855,"7,3",138 845,Zakochany bez pamięci,2004,14,3,2020,7,https://www.filmweb.pl/user/mike9990/films?page=1
121881,"6,7",44 800,Wysyp żywych trupów,2004,14,3,2020,6,https://www.filmweb.pl/user/mike9990/films?page=1
682272,"7,3",184 519,Kingsman: Tajne służby,2014,2,1,2018,8,https://www.filmweb.pl/user/baktan/films?page=1
743496,"6,9",83 796,Kingsman: Złoty Krąg,2017,2,1,2018,7,https://www.filmweb.pl/user/baktan/films?page=1
104359,"6,8",150 486,Van Helsing,2004,18,8,2019,8,https://www.filmweb.pl/user/mateusz_mazi/films?page=1
6290,"6,1",37 237,I kto to mówi 3,1993,15,5,2014,8,https://www.filmweb.pl/user/Xerej/films?page=18
495689,"6,1",38 441,Jutro będzie futro,2010,15,5,2014,7,https://www.filmweb.pl/user/Xerej/films?page=18
991,"7,1",41 854,Prawdziwe kłamstwa,1994,15,5,2014,6,https://www.filmweb.pl/user/Xerej/films?page=18
488821,"6,3",27 131,Alvin i wiewiórki 2,2009,15,4,2020,7,https://www.filmweb.pl/user/tysia_206/films?page=1
106375,"7,0",28 311,Księga dżungli,1967,15,4,2020,8,https://www.filmweb.pl/user/tysia_206/films?page=1
123311,"7,0",29 949,Asterix i wikingowie,2006,15,4,2020,8,https://www.filmweb.pl/user/tysia_206/films?page=1
238728,"5,9",33 295,Lakier do włosów,2007,13,4,2014,6,https://www.filmweb.pl/user/AoiYuno/films?page=24
592905,"6,2",67 159,Królewna Śnieżka,2012,13,4,2014,7,https://www.filmweb.pl/user/AoiYuno/films?page=24
476192,"7,6",17 847,Biutiful,2010,22,3,2019,0,https://www.filmweb.pl/user/Anmari_21/films?page=1
744749,"6,6",25 021,"Kochając Pabla, nienawidząc Escobara",2017,22,3,2019,8,https://www.filmweb.pl/user/Anmari_21/films?page=1
763345,"6,4",14 014,Wszyscy wiedzą,2018,22,3,2019,7,https://www.filmweb.pl/user/Anmari_21/films?page=1
744906,"6,4",14 594,Wszystkie jasne miejsca,2020,13,3,2020,5,https://www.filmweb.pl/user/mike9990/films?page=1
693851,"5,6",27 318,Pacific Rim: Rebelia,2018,12,3,2020,5,https://www.filmweb.pl/user/mike9990/films?page=1
783759,"6,9",30 035,Fanatyk,2017,12,3,2020,6,https://www.filmweb.pl/user/mike9990/films?page=1
723658,"6,3",111 402,Co ty wiesz o swoim dziadku?,2016,2,1,2018,7,https://www.filmweb.pl/user/baktan/films?page=1
482376,"7,3",178 332,Doktor Strange,2016,2,1,2018,6,https://www.filmweb.pl/user/baktan/films?page=1
712573,"7,4",152 419,Łotr 1. Gwiezdne wojny - historie,2016,2,1,2018,5,https://www.filmweb.pl/user/baktan/films?page=1
619201,"8,0",178 240,Bohemian Rhapsody,2018,15,11,2018,10,https://www.filmweb.pl/user/mateusz_mazi/films?page=1
772700,"8,1",89 411,Najlepszy,2017,6,4,2018,10,https://www.filmweb.pl/user/mateusz_mazi/films?page=1
1211,"8,4",350 684,Lista Schindlera,1993,26,10,2016,10,https://www.filmweb.pl/user/mateusz_mazi/films?page=1
693758,"8,2",173 059,Avengers: Wojna bez granic,2018,15,5,2018,9,https://www.filmweb.pl/user/mikeroads/films?page=1
478475,"6,6",57 131,Auta 2,2011,15,5,2014,7,https://www.filmweb.pl/user/Xerej/films?page=18
417605,"6,7",45 302,Opowieści na dobranoc,2008,15,5,2014,7,https://www.filmweb.pl/user/Xerej/films?page=18
657675,"6,6",22 240,Rio 2,2014,15,4,2020,7,https://www.filmweb.pl/user/tysia_206/films?page=1
35151,"7,3",32 957,Piotruś Pan,1953,15,4,2020,10,https://www.filmweb.pl/user/tysia_206/films?page=1
630028,"6,3",29 480,Smerfy 2,2013,15,4,2020,7,https://www.filmweb.pl/user/tysia_206/films?page=1
600541,"6,3",148 811,Królewna Śnieżka i Łowca,2012,13,4,2014,4,https://www.filmweb.pl/user/AoiYuno/films?page=24
3977,"6,6",10 344,Miłość w Nowym Jorku,2000,13,4,2014,5,https://www.filmweb.pl/user/AoiYuno/films?page=24
9721,"5,3",59 575,Mali agenci,2001,13,4,2014,1,https://www.filmweb.pl/user/AoiYuno/films?page=24
798331,"5,5",24 270,Prawda czy wyzwanie,2018,28,2,2020,5,https://www.filmweb.pl/user/mike9990/films?page=1
125079,"7,1",3 927,Światła stadionów,2004,27,2,2020,6,https://www.filmweb.pl/user/mike9990/films?page=1
757913,"6,5",74 090,Wieczór gier,2018,26,4,2020,5,https://www.filmweb.pl/user/kingael242/films?page=1
650690,"6,1",16 014,Błękitna laguna: Przebudzenie,2012,11,4,2018,2,https://www.filmweb.pl/user/mikeroads/films?page=1
720204,"7,6",74 417,Captain Fantastic,2016,28,2,2018,8,https://www.filmweb.pl/user/mikeroads/films?page=1
736411,"7,1",164 976,Baby Driver,2017,1,10,2017,9,https://www.filmweb.pl/user/mikeroads/films?page=1
395554,"5,3",50 040,High School Musical 2,2007,15,5,2014,5,https://www.filmweb.pl/user/Xerej/films?page=18
136271,"5,5",48 244,Garbi - Super bryka,2005,15,5,2014,6,https://www.filmweb.pl/user/Xerej/films?page=18
119885,"6,4",58 540,Film o pszczołach,2007,15,5,2014,7,https://www.filmweb.pl/user/Xerej/films?page=18
167434,"6,5",46 669,Artur i Minimki,2006,15,4,2020,6,https://www.filmweb.pl/user/tysia_206/films?page=1
209668,"6,3",49 627,Alvin i wiewiórki,2007,15,4,2020,6,https://www.filmweb.pl/user/tysia_206/films?page=1
30591,"7,3",45 595,Królewna Śnieżka i siedmiu krasnoludków,1937,15,4,2020,9,https://www.filmweb.pl/user/tysia_206/films?page=1
477990,"6,9",68 317,Step Up 3,2010,13,4,2014,3,https://www.filmweb.pl/user/AoiYuno/films?page=24
475937,"6,9",85 570,W chmurach,2009,13,4,2014,8,https://www.filmweb.pl/user/AoiYuno/films?page=24
318672,"7,0",218 806,Step Up - Taniec zmysłów,2006,13,4,2014,5,https://www.filmweb.pl/user/AoiYuno/films?page=24
750026,"7,3",100 492,Ukryte piękno,2016,6,1,2017,10,https://www.filmweb.pl/user/dominiczka0408/films?page=1
382375,"6,2",73 070,"Jedz, módl się, kochaj",2010,23,2,2020,6,https://www.filmweb.pl/user/mike9990/films?page=1
816099,"7,1",10 578,Kłamstewko,2019,11,2,2020,8,https://www.filmweb.pl/user/mike9990/films?page=1
549085,"6,7",84 913,Aquaman,2018,11,2,2020,6,https://www.filmweb.pl/user/mike9990/films?page=1
808437,"7,0",47 292,Przemytnik,2018,23,4,2020,7,https://www.filmweb.pl/user/kingael242/films?page=1
331014,"7,9",286 150,Jak wytresować smoka,2010,20,4,2020,8,https://www.filmweb.pl/user/kingael242/films?page=1
583309,"7,2",101 479,Kryptonim U.N.C.L.E.,2015,18,4,2020,7,https://www.filmweb.pl/user/kingael242/films?page=1
775228,"6,3",27 786,Nigdy cię tu nie było,2017,24,4,2018,9,https://www.filmweb.pl/user/Konstancjaaa/films?page=1
375629,"7,9",346 680,Interstellar,2014,20,7,2017,6,https://www.filmweb.pl/user/mikeroads/films?page=1
236351,"8,0",489 541,Mroczny Rycerz,2008,20,7,2017,9,https://www.filmweb.pl/user/mikeroads/films?page=1
136005,"8,0",327 521,Infiltracja,2006,20,7,2017,8,https://www.filmweb.pl/user/mikeroads/films?page=1
2,"7,9",409 339,Adwokat diabła,1997,20,7,2017,9,https://www.filmweb.pl/user/mikeroads/films?page=1
33971,"5,5",49 522,Aniołki Charliego: Zawrotna szybkość,2003,15,5,2014,7,https://www.filmweb.pl/user/Xerej/films?page=18
123310,"6,7",65 873,Piorun,2008,15,5,2014,5,https://www.filmweb.pl/user/Xerej/films?page=18
860,"6,1",58 305,Stuart Malutki,1999,15,5,2014,5,https://www.filmweb.pl/user/Xerej/films?page=18
35877,"7,4",46 602,Śpiąca królewna,1959,15,4,2020,8,https://www.filmweb.pl/user/tysia_206/films?page=1
683515,"7,6",27 463,Księga życia,2014,15,4,2020,8,https://www.filmweb.pl/user/tysia_206/films?page=1
3789,"7,4",59 631,Aladyn,1992,15,4,2020,9,https://www.filmweb.pl/user/tysia_206/films?page=1
266532,"4,5",25 059,Poltergeist,2015,10,2,2020,4,https://www.filmweb.pl/user/mike9990/films?page=1
794705,"6,6",42 898,Czwarta władza,2017,6,2,2020,6,https://www.filmweb.pl/user/mike9990/films?page=1
791088,"6,4",44 693,Berek,2018,2,2,2020,7,https://www.filmweb.pl/user/mike9990/films?page=1
816979,"7,8",78 806,Na noże,2019,25,4,2020,9,https://www.filmweb.pl/user/PannaVelAnna/films?page=1
305474,"7,5",109 965,Pokuta,2007,25,4,2020,8,https://www.filmweb.pl/user/myduza/films?page=1
753119,"6,1",13 424,Prosta historia o morderstwie,2016,5,4,2020,7,https://www.filmweb.pl/user/kingael242/films?page=1
809630,"8,2",177 459,Green Book,2018,30,3,2020,7,https://www.filmweb.pl/user/kingael242/films?page=1
99120,"6,9",34 054,Słoń,2003,29,3,2020,8,https://www.filmweb.pl/user/kingael242/films?page=1
529,"7,7",434 310,Kiler,1997,15,5,2016,8,https://www.filmweb.pl/user/Konstancjaaa/films?page=1
687215,"5,9",116 390,Batman v Superman: Świt sprawiedliwości,2016,15,5,2016,6,https://www.filmweb.pl/user/Konstancjaaa/films?page=1
259945,"8,1",373 614,Prestiż,2006,20,7,2017,9,https://www.filmweb.pl/user/mikeroads/films?page=1
710877,"8,2",846,"Game of Thrones: Season 2 - In Production, Iceland",2012,20,7,2017,7,https://www.filmweb.pl/user/mikeroads/films?page=1
476580,"8,2",409 970,Gran Torino,2008,20,7,2017,9,https://www.filmweb.pl/user/mikeroads/films?page=1
494774,"7,4",124 708,Jak ukraść Księżyc,2010,15,5,2014,5,https://www.filmweb.pl/user/Xerej/films?page=18
955,"6,2",54 610,Uciekające kurczaki,2000,15,5,2014,5,https://www.filmweb.pl/user/Xerej/films?page=18
491331,"7,0",79 337,Kung Fu Panda 2,2011,15,5,2014,7,https://www.filmweb.pl/user/Xerej/films?page=18
7052,"6,2",56 862,Smerfy,2011,15,4,2020,7,https://www.filmweb.pl/user/tysia_206/films?page=1
518040,"6,9",51 163,Rio,2011,15,4,2020,8,https://www.filmweb.pl/user/tysia_206/films?page=1
95376,"6,4",69 351,Garfield,2004,15,4,2020,9,https://www.filmweb.pl/user/tysia_206/films?page=1
813880,"6,1",23 210,Escape Room,2019,6,1,2020,6,https://www.filmweb.pl/user/mike9990/films?page=1
116327,"7,3",180 797,Tajemnica Brokeback Mountain,2005,6,1,2020,7,https://www.filmweb.pl/user/mike9990/films?page=1
810402,"7,0",173 235,Kler,2018,15,3,2020,6,https://www.filmweb.pl/user/PannaVelAnna/films?page=1
798143,"8,1",116 534,Parasite,2019,7,3,2020,8,https://www.filmweb.pl/user/PannaVelAnna/films?page=1
810167,"8,4",221 672,Joker,2019,7,3,2020,8,https://www.filmweb.pl/user/PannaVelAnna/films?page=1
792556,"6,8",43 799,John Wick 3,2019,22,4,2020,7,https://www.filmweb.pl/user/myduza/films?page=1
741135,"6,7",91 256,John Wick 2,2017,21,4,2020,7,https://www.filmweb.pl/user/myduza/films?page=1
698144,"6,9",149 551,John Wick,2014,21,4,2020,7,https://www.filmweb.pl/user/myduza/films?page=1
8420,"7,2",2 274,Ósmy dzień tygodnia,1958,12,3,2020,8,https://www.filmweb.pl/user/kingael242/films?page=1
749727,"3,3",15 482,Kochaj,2016,8,2,2020,1,https://www.filmweb.pl/user/kingael242/films?page=1
838708,"6,4",35 666,"El Camino: Film ""Breaking Bad""",2019,2,2,2020,6,https://www.filmweb.pl/user/kingael242/films?page=1
