,movie_id,movie_rating_avg,movie_rating_no,movie_title,movie_year,user_rating,user_rated_date,user_name,user_page
262,11463,7.8,41661.0,Vincent,1982,0,2019-04-18,AoiYuno,1
263,505014,7.1,108094.0,"Zostań, jeśli kochasz",2014,7,2019-03-12,AoiYuno,1
264,432908,7.2,48868.0,Wątpliwość,2008,0,2019-03-10,AoiYuno,1
265,629764,7.1,203038.0,Niezgodna,2014,8,2020-04-16,Dr_Marvel,1
266,113329,7.1,243202.0,Vinci,2004,8,2020-04-16,Dr_Marvel,1
267,995,7.4,241888.0,Terminator,1984,9,2020-04-16,Dr_Marvel,1
268,8072,6.7,335.0,Gazeciarze,1992,8,2019-08-18,nelii_113,1
269,804561,7.3,141570.0,Pewnego razu... w Hollywood,2019,9,2019-08-18,nelii_113,1
270,655382,5.4,3500.0,Wirtuoz,2013,7,2019-08-18,nelii_113,1
271,822550,5.8,5154.0,Czarny Mercedes,2019,7,2019-10-16,escoutiq,1
272,810167,8.4,221672.0,Joker,2019,8,2019-10-16,escoutiq,1
273,830289,6.9,31505.0,(Nie)znajomi,2019,7,2019-10-03,escoutiq,1
274,732548,7.4,125829.0,Big Short,2015,8,2020-04-07,Kamilmac,1
275,736182,7.6,110514.0,Manchester by the Sea,2016,0,2020-04-07,Kamilmac,1
276,789687,7.0,36191.0,Nić widmo,2017,6,2020-04-07,Kamilmac,1
277,536242,7.6,49010.0,Król rozrywki,2017,10,2019-06-09,Juliette97,1
278,805947,6.9,59324.0,"Do wszystkich chłopców, których kochałam",2018,6,2018-12-28,Juliette97,1
279,814049,6.1,18853.0,Zamiana z księżniczką,2018,3,2018-12-28,Juliette97,1
280,123312,7.3,265871.0,Ratatuj,2007,10,2020-03-25,kasiarosa68,1
281,8423,7.4,6654.0,Ostatni dzień lata,1958,7,2020-03-24,kasiarosa68,1
282,786678,6.9,28045.0,The Square,2017,7,2020-03-20,kasiarosa68,1
283,1046,7.9,207090.0,Taksówkarz,1976,9,2020-01-13,Ireri,1
284,5661,7.3,25047.0,Footloose,1984,6,2020-01-13,Ireri,1
